PrepositionFrequency,PronounFrequency,ArticleFrequency,HyperlinkFrequency,BlogwordFrequency,AssentWordFrequency,Polarity,Subjectivity,fmeasure,emoticons,gender
0.1097,0.0893,0.051,0,0,0.0179,0.1065,0.481,0.775,0,female
0.1097,0.0893,0.051,0,0,0.0179,0.1065,0.481,0.775,0,female
0.1097,0.1118,0.0443,0,0.0042,0.0105,0.1903,0.5927,0.7,0.0021,female
0.1098,0.149,0.0392,0,0,0.0039,0.1865,0.464,0.675,0.0039,male
0.1098,0.1707,0.061,0.0122,0,0.0244,0.1389,0.4361,0.505,0.0233,male
0.1098,0.149,0.0392,0,0,0.0039,0.1865,0.464,0.675,0.0039,male
0.1098,0.1707,0.061,0.0122,0,0.0244,0.1389,0.4361,0.505,0.0233,male
0.1098,0.1399,0.052,0,0.0012,0.015,-0.0757,0.4946,1.145,0.0023,male
0.1098,0.0867,0.052,0,0.0231,0,0.0489,0.564,0.735,0,male
0.1098,0.1463,0.0244,0,0.0122,0,0.1953,0.375,0.495,0,male
0.1098,0.061,0.061,0,0,0.0244,0.0956,0.4218,0.625,0,female
0.1098,0.1755,0.0391,0,0,0.0265,0.0439,0.5248,1.03,0,female
0.1099,0.0989,0.0549,0,0,0.033,0.0744,0.4365,0.69,0,male
0.1099,0.0989,0.0549,0,0,0.033,0.0744,0.4365,0.69,0,male
0.1099,0.089,0.0366,0.0052,0,0.0052,-0.0679,0.5221,0.63,0,male
0.1099,0.0681,0.0471,0,0.0052,0.0209,0.0627,0.5137,0.7,0,male
0.1099,0.0934,0.0495,0.0055,0.0055,0.0055,0.1279,0.4903,0.605,0,male
0.1099,0.1264,0.044,0,0,0.011,0.0155,0.421,0.675,0,male
0.1099,0.0769,0.044,0,0.011,0.022,-0.045,0.6217,0.635,0.0109,male
0.1099,0.1538,0.022,0,0.011,0.022,0.1571,0.5524,0.57,0,male
0.1099,0.0769,0.044,0,0.022,0,0.1736,0.6097,0.625,0,male
0.1099,0.0769,0.044,0,0.022,0,0.1736,0.6097,0.625,0,male
0.1099,0.0524,0.1178,0,0,0.0052,0.0512,0.355,1.2,0,male
0.1099,0.1145,0.0407,0,0,0.0301,0.0352,0.5149,1.26,0.0015,female
0.1099,0.1099,0.0549,0,0,0.0549,0.1156,0.3062,0.56,0,female
0.1099,0.1062,0.0659,0,0,0.0147,0.0789,0.431,0.795,0,female
0.1099,0.2088,0.022,0,0,0,0.1846,0.3471,0.53,0,female
0.1099,0.1019,0.0375,0.0054,0.0134,0.0134,0.1655,0.6823,0.7,0,female
0.1099,0.0754,0.1056,0.0129,0,0.0194,0.0798,0.3721,1.455,0.0022,female
0.1099,0.1044,0.0385,0,0.022,0.011,-0.0026,0.5846,0.77,0,female
0.11,0.1168,0.0619,0,0,0.0137,0.0762,0.5047,0.865,0,male
0.11,0.11,0.04,0,0.01,0.01,0.0321,0.4131,0.565,0,male
0.11,0.1579,0.0335,0,0.0144,0.0383,0.1134,0.6856,0.525,0,male
0.11,0.125,0.035,0,0,0.015,0.068,0.4971,0.67,0,male
0.11,0.05,0.11,0.01,0,0,0.04,0.16,0.645,0,male
0.11,0.105,0.045,0,0,0.005,0.1174,0.5868,0.77,0.005,male
0.11,0.09,0.09,0,0,0,-0.0608,0.3533,0.645,0,female
0.11,0.0675,0.07,0,0,0.0225,0.2087,0.654,0.98,0,female
0.11,0.1161,0.048,0,0.0043,0.0188,0.076,0.4897,7.005,0,female
0.11,0.0978,0.0905,0,0,0.0147,0.1021,0.4546,1.07,0,female
0.11,0.07,0.03,0,0,0.02,-0.1813,0.5125,0.5,0,female
0.11,0.1262,0.0712,0.0065,0,0.0032,0.0748,0.543,0.755,0.0032,female
0.11,0.1424,0.0324,0,0.0032,0.0097,0.13,0.6391,0.64,0,female
0.11,0.06,0.09,0.01,0,0.01,-0.171,0.6002,0.64,0,female
0.11,0.0962,0.0653,0,0,0.0137,0.0847,0.2731,0.825,0,female
0.1101,0.1213,0.0485,0,0.0056,0.028,0.0565,0.5557,1.045,0,male
0.1101,0.0629,0.0764,0.0022,0,0.0045,0.1495,0.5105,1.175,0.0045,male
0.1101,0.0917,0.055,0,0,0.0183,0.1768,0.5808,0.54,0,male
0.1101,0.1193,0.0367,0.0367,0,0.0275,0.1179,0.4244,0.63,0,female
0.1101,0.1315,0.0612,0,0.0122,0.0214,0.0818,0.4294,0.795,0.0061,female
0.1101,0.0642,0.0183,0,0,0.0275,0.0807,0.514,0.71,0,female
0.1102,0.1271,0.0763,0,0.0085,0.0085,0.3569,0.5176,0.635,0,male
0.1102,0.0763,0.1271,0,0,0.0424,-0.0036,0.4006,0.725,0,male
0.1102,0.164,0.0323,0,0,0.0511,-0.0138,0.6113,0.465,0,male
0.1102,0.063,0.0669,0.0118,0,0.0039,-0.1567,0.4955,0.97,0.0079,male
0.1102,0.089,0.0593,0,0.0032,0.0095,0.1965,0.5119,1.675,0.0042,male
0.1102,0.1299,0.0531,0,0,0.0138,0.0771,0.5483,0.93,0,female
0.1102,0.0906,0.0472,0,0,0.0039,0.1124,0.4915,0.87,0,female
0.1102,0.0866,0.0394,0,0,0,0.35,0.4458,0.575,0.0079,female
0.1102,0.0678,0.0636,0,0,0.0127,-0.0247,0.5484,0.85,0,female
0.1102,0.0992,0.0496,0,0.0055,0.0083,-0.078,0.472,0.915,0,female
0.1102,0.0945,0.0472,0,0.0236,0.0236,-0.0001,0.3869,0.6,0,female
0.1102,0.1102,0.0508,0.0169,0,0.0085,0.1055,0.6058,0.62,0,female
0.1103,0.1034,0.0299,0,0.0023,0.0161,0.0772,0.6098,0.615,0,male
0.1103,0.1103,0.0966,0,0,0.0138,0.2523,0.5511,0.7,0,male
0.1103,0.1225,0.0466,0,0.0025,0.0245,0.0127,0.5737,0.735,0,female
0.1103,0.0828,0.0483,0,0.0069,0,0.0844,0.4638,0.7,0.0137,female
0.1104,0.1299,0.0519,0,0,0.0065,0.2959,0.4809,0.59,0,male
0.1104,0.1039,0.0714,0,0,0.0065,0.1832,0.4642,0.725,0,male
0.1104,0.0823,0.0476,0,0.0022,0.0216,0.1522,0.4972,0.965,0.0086,male
0.1104,0.0455,0.0844,0.0065,0,0,0.2283,0.5398,0.71,0,male
0.1104,0.2025,0.0184,0,0,0.0491,-0.0033,0.5167,0.445,0,male
0.1104,0.135,0.0429,0,0.0061,0.0245,-0.1724,0.3661,0.665,0,male
0.1104,0.135,0.0429,0,0.0061,0.0245,-0.1724,0.3661,0.665,0,male
0.1104,0.1104,0.0455,0,0.026,0.0195,0.0436,0.4689,0.7,0.0063,male
0.1104,0.104,0.051,0,0.0042,0.0212,0.0604,0.4624,0.99,0,female
0.1104,0.0995,0.0837,0,0.0012,0.0182,0.025,0.5216,1.435,0,female
0.1104,0.1169,0.0649,0,0.0065,0.0195,0.1026,0.5214,0.64,0,female
0.1104,0.1169,0.0584,0,0.0065,0.013,-0.0505,0.5267,0.635,0,female
0.1105,0.0718,0.0773,0,0,0.0166,-0.0399,0.4958,0.705,0.0055,male
0.1105,0.0884,0.0552,0.0055,0,0.011,0.1415,0.4173,0.83,0.0055,male
0.1105,0.0684,0.0947,0,0.0053,0,0.2052,0.4467,0.78,0,male
0.1105,0.1163,0.0756,0,0,0.0116,-0.0895,0.5689,0.645,0,female
0.1105,0.0684,0.0895,0,0,0.0158,0.3195,0.4623,0.79,0,female
0.1105,0.1316,0.0632,0,0,0.0263,0.01,0.5122,0.675,0,female
0.1106,0.0835,0.0762,0,0,0.0221,-0.0871,0.6173,1.115,0,male
0.1106,0.0835,0.0762,0,0,0.0221,-0.0871,0.6173,1.115,0,male
0.1106,0.1058,0.0865,0,0,0.024,-0.1523,0.4601,0.695,0,male
0.1106,0.1156,0.0553,0,0,0.0101,0.0084,0.3252,0.7,0,male
0.1106,0.1145,0.0659,0,0,0.0188,0.0569,0.4002,1.58,0.0023,female
0.1106,0.1154,0.0817,0.0096,0,0.024,-0.0253,0.4584,0.785,0,female
0.1106,0.1154,0.0433,0,0.0144,0.0192,0.3623,0.6093,0.69,0.0096,female
0.1106,0.1429,0.0599,0,0.0092,0.0138,0.2257,0.4866,0.78,0,female
0.1106,0.0653,0.1106,0.0151,0,0,0.2577,0.5118,0.865,0,female
0.1107,0.125,0.0607,0,0,0.0286,0.0853,0.5225,0.795,0,male
0.1107,0.125,0.0607,0,0,0.0286,0.0853,0.5225,0.795,0,male
0.1107,0.104,0.0772,0,0.0034,0.0336,0.0849,0.448,0.725,0,male
0.1107,0.107,0.0037,0,0.0074,0.0295,-0.1651,0.499,0.895,0,male
0.1107,0.1071,0.0571,0,0,0.0214,-0.077,0.5067,0.765,0,female
0.1107,0.1443,0.0593,0,0,0.0158,-0.0858,0.5044,0.855,0,female
0.1107,0.1862,0.0285,0,0,0.0369,0.0713,0.5472,0.515,0,female
0.1108,0.106,0.0458,0,0.0169,0.0241,0.0981,0.47,1.05,0.0024,male
0.1108,0.0909,0.0625,0,0.0114,0.0256,0.1157,0.5819,1.03,0.0028,female
0.1108,0.1637,0.0445,0,0.0008,0.0269,0.0336,0.5227,1.1,0.0017,female
0.1109,0.0898,0.0563,0,0,0.0176,0.1492,0.448,1.04,0,male
0.1109,0.1689,0.0563,0,0,0.0119,0.2575,0.4894,0.805,0,male
0.111,0.0779,0.0732,0,0,0.0177,0.1673,0.5273,1.72,0,female
0.1111,0.2222,0,0,0,0,0,0,0.505,0,male
0.1111,0.2222,0,0,0,0,0,0,0.505,0,male
0.1111,0.0684,0.114,0,0,0.0142,0.0678,0.4527,1.135,0,male
0.1111,0.0684,0.114,0,0,0.0142,0.0678,0.4527,1.135,0,male
0.1111,0.1111,0,0.1111,0,0,-0.2,0.1,0.51,0,male
0.1111,0.1111,0,0.1111,0,0,-0.2,0.1,0.51,0,male
0.1111,0,0.2222,0.1111,0,0,0.2,0.45,0.525,0,male
0.1111,0.1111,0.1111,0,0,0,0.0667,0.0667,0.52,0,male
0.1111,0.2222,0,0.1111,0,0,0.8,1,0.51,0,male
0.1111,0,0.1111,0.1111,0,0,-0.25,0.4,0.525,0,male
0.1111,0,0.2222,0.1111,0,0,0.2,0.45,0.525,0,male
0.1111,0.1111,0.1111,0,0,0,0.0667,0.0667,0.52,0,male
0.1111,0.2222,0,0.1111,0,0,0.8,1,0.51,0,male
0.1111,0,0.1111,0.1111,0,0,-0.25,0.4,0.525,0,male
0.1111,0.1111,0.0389,0,0,0.0222,0.05,0.6875,0.635,0,male
0.1111,0.1111,0.0389,0,0,0.0222,0.05,0.6875,0.635,0,male
0.1111,0.15,0.0722,0,0.0056,0.0222,-0.0371,0.3726,0.655,0,male
0.1111,0.15,0.0722,0,0.0056,0.0222,-0.0371,0.3726,0.655,0,male
0.1111,0.1111,0.037,0,0.0093,0.037,0.1667,0.4905,0.615,0,male
0.1111,0.1111,0.037,0,0.0093,0.037,0.1667,0.4905,0.615,0,male
0.1111,0.0505,0.0673,0,0.0135,0.0101,0.2561,0.5039,0.925,0.0033,male
0.1111,0.0505,0.0673,0,0.0135,0.0101,0.2561,0.5039,0.925,0.0033,male
0.1111,0,0,0,0,0,0,0,0.505,0,male
0.1111,0.0556,0.0556,0.1111,0,0,0,0.5,0.535,0,male
0.1111,0.1111,0.1111,0,0,0,0,0,0.505,0,male
0.1111,0,0,0.1111,0,0.1111,0,0,0.515,0,male
0.1111,0.1481,0.0741,0.0741,0,0,1,1,0.54,0,male
0.1111,0.1759,0.0463,0,0.0093,0.0278,0.2643,0.45,0.535,0,male
0.1111,0.0741,0.1481,0,0,0.037,0.1667,0.9167,0.575,0,male
0.1111,0.0317,0.0794,0.0476,0.0794,0,0.2,0.4133,0.615,0,male
0.1111,0.0222,0.1111,0.0667,0.0222,0.0222,-0.4,0.7,0.6,0,male
0.1111,0.1212,0.0707,0.0202,0.0202,0.0101,0.1167,0.3756,0.645,0,male
0.1111,0.0889,0.1111,0,0.0222,0.0222,0.25,0.3125,0.61,0,male
0.1111,0.1197,0.0085,0,0,0.0171,-0.0299,0.5871,0.605,0,male
0.1111,0.1204,0.0741,0,0.0093,0.0278,0.0593,0.3529,0.545,0,male
0.1111,0,0,0,0,0,0.075,0.7125,0.525,0,male
0.1111,0,0.2222,0.2222,0,0,0,0,0.535,0,male
0.1111,0,0.2222,0.2222,0,0,0,0,0.535,0,male
0.1111,0.037,0.0741,0.0741,0,0,0,0.1,0.57,0,male
0.1111,0.1111,0.0556,0.1111,0,0,0.1187,0.5312,0.535,0,male
0.1111,0,0.1481,0.0741,0,0,-0.0667,0.1667,0.6,0,male
0.1111,0,0.1111,0.2222,0,0,-0.1556,0.2889,0.525,0,male
0.1111,0.0556,0.0556,0.1111,0,0,0.5,0.625,0.54,0,male
0.1111,0.0882,0.0654,0,0,0.0327,0.1435,0.4471,0.785,0,male
0.1111,0.1481,0.037,0,0.037,0,0.2,0.9,0.51,0,male
0.1111,0.1905,0.0635,0,0,0.0159,0.0016,0.4905,0.565,0,male
0.1111,0.1627,0.0238,0,0.004,0.0238,0.1775,0.5244,0.525,0.004,male
0.1111,0,0.0556,0.1111,0,0,0.75,0.75,0.53,0,male
0.1111,0.1111,0.1111,0.1111,0,0,0,0,0.52,0,male
0.1111,0.0606,0.0404,0,0.0202,0,0.2792,0.6333,0.71,0.01,male
0.1111,0.1806,0.0694,0.0139,0.0139,0.0139,0.3625,0.5234,0.58,0,male
0.1111,0.1239,0.0328,0,0.0164,0.0273,0.109,0.4441,0.625,0,male
0.1111,0.0505,0.0909,0,0.0505,0.0101,0.1561,0.6,0.725,0.0198,male
0.1111,0.0741,0.037,0,0,0.0741,0.2857,0.5357,0.525,0,male
0.1111,0.1587,0.0476,0,0,0.0159,-0.1594,0.5188,0.555,0,male
0.1111,0.1111,0.1111,0,0,0,0.1705,0.4545,0.51,0,male
0.1111,0,0.1111,0,0,0,0,0,0.51,0,male
0.1111,0.1111,0.0889,0.0148,0,0.0222,0.1317,0.3035,0.695,0,male
0.1111,0.1111,0,0,0,0,0.3716,0.6886,0.535,0,male
0.1111,0.2222,0,0,0,0,0.5,0.5,0.5,0,male
0.1111,0.0444,0.0667,0,0,0.0222,0.4333,0.8667,0.57,0,male
0.1111,0.2222,0.0556,0.1111,0,0,0,0,0.495,0,male
0.1111,0.1481,0.1111,0.0741,0,0,0,0,0.55,0,male
0.1111,0.1713,0.0463,0,0.0069,0.0139,-0.0235,0.4733,0.685,0,male
0.1111,0.2083,0.0278,0,0,0.0278,-0.2762,0.6976,0.475,0.0139,male
0.1111,0.1111,0.0778,0,0,0.0111,0.2796,0.5217,0.58,0,male
0.1111,0.1111,0,0.2222,0,0,0,0,0.52,0,male
0.1111,0.0278,0.0278,0.0278,0,0.0278,-0.3778,0.5889,0.545,0,male
0.1111,0.1481,0.1111,0.037,0,0.037,0.05,0.15,0.55,0,male
0.1111,0,0.1111,0.3333,0,0,0,0,0.53,0,male
0.1111,0,0.1111,0.0556,0,0,0.5682,0.7273,0.545,0,male
0.1111,0,0.0741,0.037,0,0,0.2786,0.7429,0.545,0,male
0.1111,0.0741,0.1111,0.037,0,0,-0.1556,0.3333,0.53,0,male
0.1111,0.0329,0.1111,0.0082,0,0.0041,-0.0006,0.3961,0.99,0,male
0.1111,0.1111,0,0,0,0,0,0,0.5,0,male
0.1111,0.1111,0.037,0,0,0,0,0,0.53,0,male
0.1111,0.1538,0.0598,0,0,0.0171,0.2603,0.6026,0.7,0,male
0.1111,0.1691,0.0386,0,0,0.0314,0.0332,0.463,0.64,0,male
0.1111,0.2222,0,0.1111,0,0,0,0,0.51,0,male
0.1111,0.1235,0.0782,0.0082,0,0.0082,0.1952,0.503,0.745,0,male
0.1111,0.0975,0.0363,0,0.0091,0.0091,0.1441,0.5324,1.245,0,male
0.1111,0.0741,0.037,0,0.0309,0.0432,0.0078,0.6851,0.64,0,male
0.1111,0.0975,0.0363,0,0.0091,0.0091,0.1441,0.5324,1.245,0,male
0.1111,0.0741,0.037,0,0.0309,0.0432,0.0078,0.6851,0.64,0,male
0.1111,0.1235,0.0123,0,0.0123,0,0.3653,0.6869,0.515,0.012,male
0.1111,0.0889,0.0222,0.0444,0.0222,0,0.315,0.43,0.605,0,male
0.1111,0.1481,0.0247,0.0247,0,0,0.3083,0.4889,0.655,0,male
0.1111,0,0.0556,0.0556,0,0,0.3125,0.3333,0.525,0,male
0.1111,0.0556,0.1,0,0,0.0444,0.3095,0.5012,0.62,0,male
0.1111,0.0694,0.1111,0,0,0,0,0.05,0.63,0,male
0.1111,0.1215,0.0729,0.0035,0,0.0139,0.0908,0.6422,0.74,0.0069,male
0.1111,0.085,0.0784,0.0065,0,0.0065,0.2007,0.4356,0.785,0,male
0.1111,0,0,0.1111,0,0.2222,0.6,0.9,0.53,0,male
0.1111,0.0952,0.0317,0,0.0317,0.0159,0.09,0.5,0.565,0,male
0.1111,0.1852,0.037,0,0,0.0185,0.0833,0.2333,0.535,0,male
0.1111,0.1376,0.0529,0,0,0.0053,0.3198,0.5785,0.615,0,male
0.1111,0.1111,0.0444,0,0.0222,0.0222,0.1271,0.3167,0.525,0,male
0.1111,0.037,0.037,0.0741,0,0,0.1631,0.681,0.545,0,female
0.1111,0.1277,0.0804,0,0.0024,0.0071,0.0913,0.5176,0.815,0.0047,female
0.1111,0,0.1111,0.2222,0,0,0,0,0.535,0,female
0.1111,0.1111,0.1111,0.2222,0,0,0,0,0.52,0,female
0.1111,0,0.0556,0,0,0,0.1,0.375,0.64,0,female
0.1111,0.3333,0,0,0,0,-0.4,0.7,0.485,0,female
0.1111,0.0909,0.0909,0.0303,0.0202,0,0.2351,0.5556,0.68,0.01,female
0.1111,0.0741,0.0741,0,0,0,0.2028,0.6444,0.56,0,female
0.1111,0.0833,0.0556,0,0.0556,0.0278,0.9,0.7,0.51,0.0278,female
0.1111,0.1389,0.0139,0.0139,0.0139,0.0278,0.2958,0.8125,0.61,0.0139,female
0.1111,0.1717,0.053,0,0,0.0379,-0.0672,0.5106,0.745,0,female
0.1111,0.1296,0.0535,0,0,0.0062,0.2353,0.5362,1.16,0,female
0.1111,0.1111,0,0.1111,0,0,0,0.3,0.505,0,female
0.1111,0.1,0.1,0.0111,0,0.0111,0.5,0.45,0.615,0,female
0.1111,0.1111,0.0556,0,0.0556,0,0.2121,0.4432,0.51,0,female
0.1111,0.1378,0.0534,0,0,0.0127,0.0623,0.4623,1.06,0,female
0.1111,0,0,0.2222,0,0,0,0,0.52,0,female
0.1111,0.0617,0.037,0,0.0123,0.037,0.3214,0.6667,0.6,0.0123,female
0.1111,0.0778,0.0222,0,0,0.0222,0.072,0.548,0.575,0.011,female
0.1111,0.1198,0.0719,0.0044,0.0022,0.0065,-0.0656,0.4273,0.985,0,female
0.1111,0.0889,0.0333,0,0,0.0111,0.3375,0.4125,0.615,0,female
0.1111,0.119,0.0476,0,0,0.0317,0.063,0.5906,0.62,0,female
0.1111,0.1111,0,0.2222,0,0,0,0,0.505,0,female
0.1111,0.0889,0.0444,0,0,0,-0.0667,0.5,0.54,0,female
0.1111,0,0.1111,0.1111,0,0,0,0,0.515,0,female
0.1111,0.0529,0.0635,0,0,0.0026,0.0651,0.2815,1.055,0,female
0.1111,0.037,0.0741,0.0741,0,0,0.0406,0.3208,0.58,0,female
0.1111,0.1111,0,0.1111,0,0,0,1,0.52,0,female
0.1111,0,0,0,0,0.1111,-1,1,0.525,0,female
0.1111,0.1111,0,0.0741,0.0741,0.037,0.2417,0.7667,0.545,0.0357,female
0.1111,0.1778,0,0,0.0667,0.0222,0.4313,0.65,0.54,0,female
0.1111,0,0,0.2222,0,0,0,0.5,0.525,0,female
0.1111,0.1111,0,0.2222,0,0,0,0,0.52,0,female
0.1111,0.1693,0.0476,0,0.0026,0.0212,0.0232,0.5282,0.67,0,female
0.1111,0.1026,0.0342,0,0,0.0171,-0.1068,0.5689,0.67,0,female
0.1111,0.2222,0.1111,0.1111,0,0,0,0,0.515,0,female
0.1111,0,0.2222,0,0.1111,0,-0.1938,0.4,0.54,0,female
0.1111,0.142,0.037,0,0,0.037,-0.0537,0.5567,0.63,0,female
0.1111,0,0.1111,0.2222,0,0,0,0,0.545,0,female
0.1111,0.125,0.0417,0,0,0.0278,0.225,0.4625,0.555,0,female
0.1111,0.1534,0.0423,0,0,0.0106,0.141,0.4131,0.655,0,female
0.1111,0,0,0,0,0,-0.3583,0.6625,0.525,0,female
0.1111,0,0,0,0.037,0.037,0.625,1,0.605,0.0357,female
0.1111,0,0.1111,0.2222,0,0,-0.5,0.875,0.53,0,female
0.1111,0.0889,0.0222,0.0222,0,0,0.25,0.5479,0.52,0,female
0.1111,0.0972,0.0417,0,0.0139,0.0278,0.1753,0.5721,0.565,0.0137,female
0.1111,0.2222,0,0,0,0,-0.7143,0.8571,0.495,0,female
0.1111,0.1188,0.0345,0,0,0.0307,0.2151,0.5202,0.655,0.0038,female
0.1111,0.1254,0.0502,0,0.0036,0.0143,0.0142,0.4398,0.625,0.0071,female
0.1111,0.0786,0.0718,0,0.0017,0.0205,0.175,0.529,1.4,0,female
0.1111,0.0556,0,0.1111,0,0,-0.1875,0.5,0.55,0,female
0.1111,0.0444,0.0222,0,0,0.0222,0.1122,0.5753,0.61,0,female
0.1111,0.1667,0,0,0,0,-0.125,0.375,0.51,0,female
0.1111,0.2222,0,0,0,0,0,0,0.495,0,female
0.1111,0.1111,0.0556,0,0,0,0.1,0.55,0.53,0,female
0.1111,0.1296,0.037,0,0.037,0,-0.0682,0.5894,0.55,0,female
0.1111,0.1667,0.0556,0,0.0123,0.0556,-0.0141,0.5455,0.585,0,female
0.1111,0.037,0.1111,0,0.0185,0,0.0686,0.343,0.625,0,female
0.1111,0.1111,0,0,0,0.0556,-0.9766,0.9,0.51,0,female
0.1111,0.037,0.0185,0,0,0.0556,-0.2,0.3833,0.565,0,female
0.1111,0.0694,0.0694,0,0.0139,0,0.154,0.4595,0.555,0.0137,female
0.1111,0.0741,0,0,0,0,0,0,0.57,0,female
0.1111,0.0741,0,0,0,0,0,0,0.57,0,female
0.1111,0.0741,0,0,0,0,0,0,0.57,0,female
0.1111,0.0741,0,0,0,0,0,0,0.57,0,female
0.1111,0.0598,0.0769,0,0,0,0.2886,0.4989,0.625,0,female
0.1111,0.2222,0.0556,0.0556,0,0,0.4,0.8,0.52,0,female
0.1111,0.0889,0.0889,0,0,0,0.0333,0.375,0.55,0,female
0.1111,0.1111,0,0.1111,0.1111,0,0,0,0.515,0,female
0.1113,0.0621,0.0664,0.0021,0.0021,0.0043,0.0788,0.5182,1.185,0,male
0.1114,0.1658,0.0803,0,0,0.0285,0.1133,0.5463,0.95,0.0179,female
0.1114,0.1786,0.0306,0,0.0045,0.0157,0.0865,0.5239,0.25,0,female
0.1114,0.0514,0.0571,0.0029,0,0.0086,0.2122,0.4987,1.11,0,female
0.1115,0.0859,0.064,0,0.0201,0.0165,0.0469,0.5212,1.35,0.0036,male
0.1115,0.0859,0.064,0,0.0201,0.0165,0.0469,0.5212,1.35,0.0036,male
0.1115,0.1429,0.0235,0,0,0.0274,0.0585,0.5129,0.695,0,female
0.1115,0.1205,0.0719,0,0.0036,0.0252,-0.0502,0.5573,1.025,0,female
0.1115,0.1146,0.0279,0,0.0186,0.0217,0.1619,0.4352,0.71,0,female
0.1115,0.1254,0.0174,0,0.0139,0.0174,-0.1954,0.4695,1.04,0,female
0.1115,0.1254,0.0174,0,0.0139,0.0174,-0.1954,0.4695,1.04,0,female
0.1115,0.1254,0.0174,0,0.0139,0.0174,-0.1954,0.4695,1.04,0,female
0.1115,0.1254,0.0174,0,0.0139,0.0174,-0.1954,0.4695,1.04,0,female
0.1116,0.1322,0.0661,0,0.0041,0.0124,0.0333,0.4319,0.705,0,male
0.1116,0.1282,0.0422,0,0.0015,0.0106,0.1405,0.5126,1.12,0.0045,male
0.1116,0.1202,0.0708,0.0021,0.0021,0.0064,0.0673,0.4877,0.94,0.0021,male
0.1116,0.1384,0.0491,0,0.0045,0.0045,0.175,0.6336,0.63,0,male
0.1116,0.1502,0.03,0,0,0.0258,0.0921,0.5931,0.67,0,female
0.1116,0.1281,0.0744,0,0,0.0289,0.2547,0.5521,0.8,0,female
0.1117,0.1523,0.0558,0,0.0051,0.0203,0.012,0.3391,0.565,0,male
0.1117,0.1301,0.0788,0,0,0.0158,0.1154,0.4477,1.34,0,male
0.1117,0.1011,0.0745,0,0.0106,0.0213,-0.1639,0.5259,0.74,0,male
0.1117,0.1408,0.0388,0,0.0049,0.0146,0.098,0.5712,0.615,0,male
0.1117,0.0758,0.072,0.0038,0,0.0189,0.0992,0.4858,1.265,0.0019,male
0.1117,0.1564,0.0503,0,0,0.0335,0.1413,0.4082,0.645,0,female
0.1117,0.1893,0.017,0,0,0.0485,0.2189,0.5534,0.905,0,female
0.1117,0.0838,0.0726,0.0335,0.0112,0.0223,0.2135,0.6287,0.775,0.0056,female
0.1117,0.1363,0.0525,0,0.0016,0.0049,0.2153,0.3254,0.895,0,female
0.1117,0.1173,0.0335,0,0,0,0.3318,0.5886,0.565,0,female
0.1117,0.0585,0.0798,0,0,0.0106,0.1201,0.5854,0.725,0,female
0.1118,0.1184,0.0329,0,0,0.0197,0.0917,0.5657,0.585,0,male
0.1118,0.0724,0.0789,0.0066,0,0.0066,0.049,0.367,0.695,0,male
0.1118,0.0592,0.0724,0.0855,0,0.0066,0.0643,0.45,0.83,0,male
0.1118,0.125,0.0417,0,0.0132,0.0154,0.0503,0.4887,0.97,0.0033,male
0.1118,0.0592,0.0789,0.0197,0,0.0132,0.1933,0.37,0.705,0,male
0.1118,0.1059,0.0471,0.0059,0,0.0176,0.094,0.5338,0.715,0,male
0.1118,0.1118,0.0559,0,0,0.0124,0.3682,0.5032,0.6,0,male
0.1118,0.1025,0.0807,0.0062,0,0.0248,0.2707,0.5844,0.89,0,female
0.1118,0.1269,0.0725,0,0.003,0.0151,0.0912,0.41,0.84,0,female
0.1118,0.1706,0.0706,0,0.0059,0,0.1013,0.5234,0.67,0,female
0.1118,0.0724,0.0329,0,0.0329,0.0197,0.4074,0.5056,0.73,0,female
0.1119,0.1049,0.0699,0,0,0.021,0.0611,0.5111,0.56,0.007,male
0.1119,0.1049,0.0699,0,0,0.021,0.0611,0.5111,0.56,0.007,male
0.1119,0.1205,0.0861,0.0034,0,0.0103,0.2428,0.5305,1.01,0,male
0.1119,0.1259,0.0559,0,0,0.014,0.1905,0.4226,0.555,0,male
0.1119,0.0909,0.049,0,0,0.028,0.1939,0.5149,0.65,0,male
0.1119,0.0699,0.0769,0,0.0117,0.014,0.2107,0.4629,1.06,0,male
0.1119,0.1049,0.021,0,0,0.0559,0.185,0.5344,0.655,0.007,female
0.1119,0.1608,0.021,0,0,0.0839,0.1396,0.504,0.565,0,female
0.1119,0.1627,0.0746,0,0,0.0068,0.0549,0.5518,0.665,0,female
0.1119,0.1071,0.0706,0,0,0.017,0.0524,0.4437,1.01,0,female
0.1119,0.145,0.0202,0,0.0092,0.0349,0.1728,0.5503,0.425,0,female
0.1119,0.1049,0.0559,0,0.007,0.007,0.19,0.5716,0.78,0.0104,female
0.1119,0.1493,0.0522,0,0.0149,0.0075,0.3442,0.5606,0.585,0,female
0.112,0.12,0.04,0,0,0.032,0.0939,0.496,0.64,0,male
0.112,0.112,0.0581,0,0.0041,0.0124,0.1026,0.494,0.725,0,male
0.112,0.1328,0.0664,0,0.0041,0.0124,0.0386,0.6005,0.7,0,male
0.112,0.08,0.064,0.008,0,0,0.0762,0.5643,0.71,0,male
0.112,0.176,0.064,0,0.008,0.024,0.319,0.5669,0.6,0,female
0.112,0.088,0.064,0,0,0.024,0.0092,0.4854,0.645,0,female
0.112,0.1214,0.0588,0.0038,0,0.0114,0.2116,0.5543,1.095,0,female
0.112,0.104,0.048,0,0.008,0.016,0.2265,0.4059,0.61,0,female
